lambda,  L,     KI,  
0.00000e+00,    8.00000e-01,    2.32192e+00 
5.00000e-03,    8.00000e-01,    2.27888e+00 
1.00000e-02,    8.00000e-01,    2.23417e+00 
1.50000e-02,    8.00000e-01,    2.18760e+00 
2.00000e-02,    8.00000e-01,    2.13898e+00 
2.50000e-02,    8.00000e-01,    2.08805e+00 
3.00000e-02,    8.00000e-01,    2.03450e+00 
3.50000e-02,    8.00000e-01,    1.97799e+00 
4.00000e-02,    8.00000e-01,    1.91805e+00 
4.50000e-02,    8.00000e-01,    1.85409e+00 
5.00000e-02,    8.00000e-01,    1.78537e+00 
5.50000e-02,    8.00000e-01,    1.71086e+00 
6.00000e-02,    8.00000e-01,    1.62914e+00 
6.50000e-02,    8.00000e-01,    1.53815e+00 
7.00000e-02,    8.00000e-01,    1.43464e+00 
7.50000e-02,    8.00000e-01,    1.31308e+00 
8.00000e-02,    8.00000e-01,    1.16248e+00 
8.50000e-02,    8.00000e-01,    9.54492e-01 
0.00000e+00,    1.20000e+00,    2.40717e+00 
5.00000e-03,    1.20000e+00,    2.36583e+00 
1.00000e-02,    1.20000e+00,    2.32300e+00 
1.50000e-02,    1.20000e+00,    2.27853e+00 
2.00000e-02,    1.20000e+00,    2.23225e+00 
2.50000e-02,    1.20000e+00,    2.18396e+00 
3.00000e-02,    1.20000e+00,    2.13344e+00 
3.50000e-02,    1.20000e+00,    2.08039e+00 
4.00000e-02,    1.20000e+00,    2.02447e+00 
4.50000e-02,    1.20000e+00,    1.96526e+00 
5.00000e-02,    1.20000e+00,    1.90221e+00 
5.50000e-02,    1.20000e+00,    1.83462e+00 
6.00000e-02,    1.20000e+00,    1.76157e+00 
6.50000e-02,    1.20000e+00,    1.68177e+00 
7.00000e-02,    1.20000e+00,    1.59341e+00 
7.50000e-02,    1.20000e+00,    1.49368e+00 
8.00000e-02,    1.20000e+00,    1.37797e+00 
8.50000e-02,    1.20000e+00,    1.23766e+00 
0.00000e+00,    1.60000e+00,    2.43879e+00 
5.00000e-03,    1.60000e+00,    2.39798e+00 
1.00000e-02,    1.60000e+00,    2.35574e+00 
1.50000e-02,    1.60000e+00,    2.31192e+00 
2.00000e-02,    1.60000e+00,    2.26637e+00 
2.50000e-02,    1.60000e+00,    2.21890e+00 
3.00000e-02,    1.60000e+00,    2.16930e+00 
3.50000e-02,    1.60000e+00,    2.11731e+00 
4.00000e-02,    1.60000e+00,    2.06261e+00 
4.50000e-02,    1.60000e+00,    2.00482e+00 
5.00000e-02,    1.60000e+00,    1.94344e+00 
5.50000e-02,    1.60000e+00,    1.87787e+00 
6.00000e-02,    1.60000e+00,    1.80728e+00 
6.50000e-02,    1.60000e+00,    1.73058e+00 
7.00000e-02,    1.60000e+00,    1.64623e+00 
7.50000e-02,    1.60000e+00,    1.55195e+00 
8.00000e-02,    1.60000e+00,    1.44413e+00 
8.50000e-02,    1.60000e+00,    1.31644e+00 
0.00000e+00,    2.00000e+00,    2.44758e+00 
5.00000e-03,    2.00000e+00,    2.40691e+00 
1.00000e-02,    2.00000e+00,    2.36480e+00 
1.50000e-02,    2.00000e+00,    2.32114e+00 
2.00000e-02,    2.00000e+00,    2.27577e+00 
2.50000e-02,    2.00000e+00,    2.22851e+00 
3.00000e-02,    2.00000e+00,    2.17913e+00 
3.50000e-02,    2.00000e+00,    2.12740e+00 
4.00000e-02,    2.00000e+00,    2.07300e+00 
4.50000e-02,    2.00000e+00,    2.01555e+00 
5.00000e-02,    2.00000e+00,    1.95459e+00 
5.50000e-02,    2.00000e+00,    1.88950e+00 
6.00000e-02,    2.00000e+00,    1.81951e+00 
6.50000e-02,    2.00000e+00,    1.74356e+00 
7.00000e-02,    2.00000e+00,    1.66017e+00 
7.50000e-02,    2.00000e+00,    1.56717e+00 
8.00000e-02,    2.00000e+00,    1.46117e+00 
8.50000e-02,    2.00000e+00,    1.33630e+00 
