lambda,  L,     KI,   KII,
6.00000e-02,    2.10000e+00,    1.82055e+00,     6.63799e-02 
6.00000e-02,    2.20000e+00,    1.82121e+00,     4.96094e-02 
6.00000e-02,    2.30000e+00,    1.82161e+00,     3.56654e-02 
6.00000e-02,    2.40000e+00,    1.82184e+00,     2.41777e-02 
6.00000e-02,    2.50000e+00,    1.82197e+00,     1.48093e-02 
6.00000e-02,    2.60000e+00,    1.82202e+00,     7.25755e-03 
6.00000e-02,    2.70000e+00,    1.82204e+00,     1.25208e-03 
6.00000e-02,    2.80000e+00,    1.82204e+00,     -3.44607e-03 
6.00000e-02,    2.90000e+00,    1.82202e+00,     -7.04679e-03 
6.00000e-02,    3.00000e+00,    1.82201e+00,     -9.73321e-03 
6.00000e-02,    3.10000e+00,    1.82200e+00,     -1.16641e-02 
6.00000e-02,    3.20000e+00,    1.82199e+00,     -1.29761e-02 
6.00000e-02,    3.30000e+00,    1.82198e+00,     -1.37865e-02 
6.00000e-02,    3.40000e+00,    1.82198e+00,     -1.41949e-02 
8.00000e-02,    4.73000e-01,    3.66523e-01,     9.65671e-01 
8.00000e-02,    4.93000e-01,    5.46597e-01,     9.48900e-01 
8.00000e-02,    5.13000e-01,    6.48144e-01,     9.32013e-01 
8.00000e-02,    6.00000e-01,    8.94050e-01,     8.57863e-01 
8.00000e-02,    7.00000e-01,    1.05400e+00,     7.72686e-01 
8.00000e-02,    8.00000e-01,    1.16248e+00,     6.89282e-01 
8.00000e-02,    9.00000e-01,    1.24144e+00,     6.09112e-01 
8.00000e-02,    1.00000e+00,    1.30038e+00,     5.33325e-01 
8.00000e-02,    1.10000e+00,    1.34470e+00,     4.62752e-01 
8.00000e-02,    1.20000e+00,    1.37797e+00,     3.97926e-01 
8.00000e-02,    1.30000e+00,    1.40278e+00,     3.39111e-01 
8.00000e-02,    1.40000e+00,    1.42111e+00,     2.86344e-01 
8.00000e-02,    1.50000e+00,    1.43449e+00,     2.39486e-01 
8.00000e-02,    1.60000e+00,    1.44413e+00,     1.98264e-01 
8.00000e-02,    1.70000e+00,    1.45096e+00,     1.62317e-01 
8.00000e-02,    1.80000e+00,    1.45573e+00,     1.31229e-01 
8.00000e-02,    1.90000e+00,    1.45899e+00,     1.04558e-01 
8.00000e-02,    2.00000e+00,    1.46117e+00,     8.18538e-02 
8.00000e-02,    2.10000e+00,    1.46259e+00,     6.26801e-02 
8.00000e-02,    2.20000e+00,    1.46349e+00,     4.66194e-02 
8.00000e-02,    2.30000e+00,    1.46403e+00,     3.32817e-02 
8.00000e-02,    2.40000e+00,    1.46434e+00,     2.23085e-02 
8.00000e-02,    2.50000e+00,    1.46450e+00,     1.33739e-02 
8.00000e-02,    2.60000e+00,    1.46457e+00,     6.18500e-03 
8.00000e-02,    2.70000e+00,    1.46459e+00,     4.80724e-04 
8.00000e-02,    2.80000e+00,    1.46458e+00,     -3.96956e-03 
8.00000e-02,    2.90000e+00,    1.46456e+00,     -7.36829e-03 
8.00000e-02,    3.00000e+00,    1.46454e+00,     -9.89189e-03 
8.00000e-02,    3.10000e+00,    1.46452e+00,     -1.16932e-02 
8.00000e-02,    3.20000e+00,    1.46451e+00,     -1.29038e-02 
8.00000e-02,    3.30000e+00,    1.46450e+00,     -1.36362e-02 
8.00000e-02,    3.40000e+00,    1.46450e+00,     -1.39862e-02 
9.50000e-02,    1.02500e+00,    4.10924e-01,     4.94759e-01 
9.50000e-02,    1.04500e+00,    4.91587e-01,     4.81062e-01 
9.50000e-02,    1.06500e+00,    5.48746e-01,     4.67564e-01 
9.50000e-02,    1.08500e+00,    5.93546e-01,     4.54272e-01 
9.50000e-02,    1.10000e+00,    6.21843e-01,     4.44442e-01 
9.50000e-02,    1.20000e+00,    7.49142e-01,     3.82067e-01 
9.50000e-02,    1.30000e+00,    8.23310e-01,     3.25402e-01 
9.50000e-02,    1.40000e+00,    8.71501e-01,     2.74539e-01 
9.50000e-02,    1.50000e+00,    9.04064e-01,     2.29368e-01 
9.50000e-02,    1.60000e+00,    9.26368e-01,     1.89641e-01 
9.50000e-02,    1.70000e+00,    9.41661e-01,     1.55014e-01 
9.50000e-02,    1.80000e+00,    9.52074e-01,     1.25086e-01 
9.50000e-02,    1.90000e+00,    9.59074e-01,     9.94287e-02 
9.50000e-02,    2.00000e+00,    9.63673e-01,     7.76082e-02 
9.50000e-02,    2.10000e+00,    9.66671e-01,     5.91990e-02 
9.50000e-02,    2.20000e+00,    9.68529e-01,     4.37962e-02 
9.50000e-02,    2.30000e+00,    9.69639e-01,     3.10212e-02 
9.50000e-02,    2.40000e+00,    9.70264e-01,     2.05262e-02 
9.50000e-02,    2.50000e+00,    9.70582e-01,     1.19952e-02 
9.50000e-02,    2.60000e+00,    9.70715e-01,     5.14468e-03 
9.50000e-02,    2.70000e+00,    9.70745e-01,     -2.78138e-04 
9.50000e-02,    2.80000e+00,    9.70723e-01,     -4.49626e-03 
9.50000e-02,    2.90000e+00,    9.70680e-01,     -7.70526e-03 
9.50000e-02,    3.00000e+00,    9.70634e-01,     -1.00755e-02 
9.50000e-02,    3.10000e+00,    9.70596e-01,     -1.17543e-02 
9.50000e-02,    3.20000e+00,    9.70568e-01,     -1.28684e-02 
9.50000e-02,    3.30000e+00,    9.70553e-01,     -1.35264e-02 
9.50000e-02,    3.40000e+00,    9.70548e-01,     -1.38201e-02 
